id,fecha,provincia_origen,localidad_origen,provincia_destino,localidad_destino,cant_lineas,cant_pasajeros,cant_servicios
297,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,GENERAL VIAMONTE,1,1.067,936
298,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,GENERAL VILLEGAS,2,1.187,1.955
299,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,LUJAN,3,3.429,2.891
300,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,MERCEDES,3,2.893,2.891
301,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,MORENO,3,5.377,2.891
302,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,OLASCOAGA,2,198,1.955
303,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,PEHUAJO,2,1.274,1.955
304,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,PIEDRITAS,1,202,923
305,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,SUIPACHA,3,2.080,2.891
306,2017,BUENOS AIRES,ALBERTI,BUENOS AIRES,TRES ALGARROBOS,2,396,1.955
307,2017,SANTA FE,ALCORTA,SANTA FE,BOMBAL,1,162,190
308,2017,SANTA FE,ALCORTA,SANTA FE,FIRMAT,1,276,190
309,2017,SANTA FE,ALCORTA,SANTA FE,JUNCAL,1,43,190
310,2017,SANTA FE,ALDAO,SANTA FE,ESPERANZA,1,342,1.022
311,2017,SANTA FE,ALDAO,SANTA FE,EUSEBIA,3,131,2.227
312,2017,SANTA FE,ALDAO,SANTA FE,HUMBOLDT,1,176,1.022
313,2017,SANTA FE,ALDAO,SANTA FE,LEHMANN,2,465,2.022
314,2017,SANTA FE,ALDAO,SANTA FE,NUEVA TORINO,1,47,1.022
315,2017,SANTA FE,ALDAO,SANTA FE,RAFAELA,2,1.091,2.022
316,2017,SANTA FE,ALDAO,SANTA FE,SAN GUILLERMO,2,519,2.022
317,2017,SANTA FE,ALDAO,SANTA FE,SANTA FE,1,507,1.022
318,2017,SANTA FE,ALDAO,SANTA FE,SUARDI,2,519,2.022
319,2017,SANTA FE,ALDAO,SANTA FE,SUNCHALES,3,841,2.227
320,2017,CORDOBA,ALEJO LEDESMA,CORDOBA,ACHIRAS,1,-,736
321,2017,CORDOBA,ALEJO LEDESMA,CORDOBA,ALTA GRACIA,1,-,793
322,2017,CORDOBA,ALEJO LEDESMA,CORDOBA,ARIAS,2,-,1.529
323,2017,CORDOBA,ALEJO LEDESMA,CORDOBA,BERROTARAN,1,-,793
324,2017,CORDOBA,ALEJO LEDESMA,CORDOBA,CANALS,2,-,1.529
325,2017,CORDOBA,ALEJO LEDESMA,SAN LUIS,CONCARAN,1,124,736
326,2017,CORDOBA,ALEJO LEDESMA,CORDOBA,ELENA,1,-,793
327,2017,CORDOBA,ALEJO LEDESMA,SANTA FE,HUGHES,2,166,1.529
328,2017,CORDOBA,ALEJO LEDESMA,SAN LUIS,LA TOMA,1,118,736
329,2017,CORDOBA,ALEJO LEDESMA,SAN LUIS,MERLO,1,137,736
330,2017,CORDOBA,ALEJO LEDESMA,CORDOBA,MINA CLAVERO,1,-,736
331,2017,CORDOBA,ALEJO LEDESMA,SAN LUIS,NASCHEL,1,107,736
332,2017,CORDOBA,ALEJO LEDESMA,CORDOBA,RIO CUARTO,2,-,1.529
333,2017,CORDOBA,ALEJO LEDESMA,SAN LUIS,TILISARAO,1,130,736
334,2017,CORDOBA,ALEJO LEDESMA,SANTA FE,VENADO TUERTO,2,351,1.529
335,2017,LA PAMPA,ALGARROBO DEL AGUILA,LA PAMPA,25 DE MAYO,3,48,1.199
336,2017,LA PAMPA,ALGARROBO DEL AGUILA,NEUQUEN,ARROYITO,1,11,456
337,2017,LA PAMPA,ALGARROBO DEL AGUILA,RIO NEGRO,BARDA DE MEDIO,1,11,456
338,2017,LA PAMPA,ALGARROBO DEL AGUILA,MENDOZA,CARMENSA,2,12,609
339,2017,LA PAMPA,ALGARROBO DEL AGUILA,RIO NEGRO,CATRIEL,3,233,1.199
340,2017,LA PAMPA,ALGARROBO DEL AGUILA,RIO NEGRO,CINCO SALTOS,2,75,609
341,2017,LA PAMPA,ALGARROBO DEL AGUILA,RIO NEGRO,CIPOLETTI,1,89,456
342,2017,LA PAMPA,ALGARROBO DEL AGUILA,RIO NEGRO,CONTRALMIRANTE CORDERO,1,11,456
343,2017,LA PAMPA,ALGARROBO DEL AGUILA,NEUQUEN,CUTRAL CO,1,4,153
344,2017,LA PAMPA,ALGARROBO DEL AGUILA,MENDOZA,GENERAL ALVEAR,3,216,1.199
345,2017,LA PAMPA,ALGARROBO DEL AGUILA,NEUQUEN,JUNIN DE LOS ANDES,1,3,153
346,2017,LA PAMPA,ALGARROBO DEL AGUILA,MENDOZA,MENDOZA,3,441,1.199
347,2017,LA PAMPA,ALGARROBO DEL AGUILA,NEUQUEN,NEUQUEN,3,407,1.199
348,2017,LA PAMPA,ALGARROBO DEL AGUILA,MENDOZA,PAREDITAS,1,11,456
349,2017,LA PAMPA,ALGARROBO DEL AGUILA,LA PAMPA,PUELEN,3,11,1.199
350,2017,LA PAMPA,ALGARROBO DEL AGUILA,NEUQUEN,RINCONADA,1,1,153
351,2017,LA PAMPA,ALGARROBO DEL AGUILA,NEUQUEN,SAN MARTIN DE LOS ANDES,1,3,153
352,2017,LA PAMPA,ALGARROBO DEL AGUILA,MENDOZA,SAN RAFAEL,2,230,743
353,2017,LA PAMPA,ALGARROBO DEL AGUILA,MENDOZA,TUNUYAN,3,233,1.199
354,2017,LA PAMPA,ALGARROBO DEL AGUILA,NEUQUEN,VILLA EL CHOCON,1,11,456
355,2017,LA PAMPA,ALGARROBO DEL AGUILA,NEUQUEN,ZAPALA,1,4,153
356,2017,RIO NEGRO,ALLEN,RIO NEGRO,CERVANTES,3,-,2.608
357,2017,RIO NEGRO,ALLEN,RIO NEGRO,CIPOLETTI,6,-,4.307
358,2017,RIO NEGRO,ALLEN,RIO NEGRO,GENERAL FERNANDEZ ORO,1,83,586
359,2017,RIO NEGRO,ALLEN,RIO NEGRO,GENERAL ROCA,6,-,4.307
360,2017,RIO NEGRO,ALLEN,RIO NEGRO,INGENIERO LUIS A. HUERGO,3,-,2.608
361,2017,RIO NEGRO,ALLEN,RIO NEGRO,RIO COLORADO,4,-,3.257
362,2017,RIO NEGRO,ALLEN,SANTA FE,ROSARIO,1,530,464
363,2017,RIO NEGRO,ALLEN,SANTA FE,SANTA FE,1,481,464
364,2017,RIO NEGRO,ALLEN,RIO NEGRO,VILLA REGINA,6,-,4.307
365,2017,CORDOBA,ALMAFUERTE,SAN LUIS,BALDE,1,24,347
366,2017,CORDOBA,ALMAFUERTE,SAN LUIS,BEAZLEY,1,92,729
367,2017,CORDOBA,ALMAFUERTE,SANTA CRUZ,CALETA OLIVIA,1,60,97
368,2017,CORDOBA,ALMAFUERTE,SANTA FE,CAÑADA DE GOMEZ,1,699,654
369,2017,CORDOBA,ALMAFUERTE,LA PAMPA,CASTEX,5,1.519,4.306
370,2017,CORDOBA,ALMAFUERTE,RIO NEGRO,CHELFORO,1,2,708
371,2017,CORDOBA,ALMAFUERTE,LA RIOJA,CHILECITO,1,52,97
372,2017,CORDOBA,ALMAFUERTE,CHUBUT,COMODORO RIVADAVIA,2,232,826
373,2017,CORDOBA,ALMAFUERTE,MENDOZA,DESAGUADERO,2,86,1.994
374,2017,CORDOBA,ALMAFUERTE,SAN LUIS,DESAGUADERO,1,52,721
375,2017,CORDOBA,ALMAFUERTE,SAN LUIS,FRAGA,1,92,729
376,2017,CORDOBA,ALMAFUERTE,CHUBUT,GARAYALDE,1,14,729
377,2017,CORDOBA,ALMAFUERTE,LA PAMPA,GENERAL ACHA,1,11,708
378,2017,CORDOBA,ALMAFUERTE,RIO NEGRO,GENERAL CONESA,2,300,1.440
379,2017,CORDOBA,ALMAFUERTE,LA PAMPA,GENERAL PICO,2,2.402,2.140
380,2017,CORDOBA,ALMAFUERTE,RIO NEGRO,GENERAL ROCA,1,15,708
381,2017,CORDOBA,ALMAFUERTE,LA PAMPA,GENERAL SAN MARTIN,1,415,729
382,2017,CORDOBA,ALMAFUERTE,SAN LUIS,JUAN JORBA,1,92,729
383,2017,CORDOBA,ALMAFUERTE,MENDOZA,LA PAZ,4,1.997,4.497
384,2017,CORDOBA,ALMAFUERTE,MENDOZA,LAS CATITAS,1,836,1.782
385,2017,CORDOBA,ALMAFUERTE,MENDOZA,MENDOZA,5,10.686,5.927
386,2017,CORDOBA,ALMAFUERTE,SALTA,METAN,1,261,711
387,2017,CORDOBA,ALMAFUERTE,MENDOZA,MONTE COMAN,1,288,729
388,2017,CORDOBA,ALMAFUERTE,NEUQUEN,NEUQUEN,1,19,708
389,2017,CORDOBA,ALMAFUERTE,SAN LUIS,PUENTE LAS HORQUETAS,1,92,729
390,2017,CORDOBA,ALMAFUERTE,CHUBUT,PUERTO MADRYN,2,475,1.440
391,2017,CORDOBA,ALMAFUERTE,CHUBUT,RAWSON,2,425,1.440
392,2017,CORDOBA,ALMAFUERTE,LA PAMPA,REALICO,9,2.489,6.572
393,2017,CORDOBA,ALMAFUERTE,RIO NEGRO,RIO COLORADO,3,425,1.537
394,2017,CORDOBA,ALMAFUERTE,CORDOBA,RIO TERCERO,2,723,1.383
395,2017,CORDOBA,ALMAFUERTE,SANTA FE,ROSARIO,1,1.219,654
396,2017,CORDOBA,ALMAFUERTE,RIO NEGRO,SAN ANTONIO OESTE,1,89,729
397,2017,CORDOBA,ALMAFUERTE,SAN LUIS,SAN LUIS,8,15.155,8.452
398,2017,CORDOBA,ALMAFUERTE,MENDOZA,SAN MARTIN,4,3.333,4.497
399,2017,CORDOBA,ALMAFUERTE,TUCUMAN,SAN MIGUEL DE TUCUMAN,1,476,711
400,2017,CORDOBA,ALMAFUERTE,MENDOZA,SAN RAFAEL,1,819,729
401,2017,CORDOBA,ALMAFUERTE,JUJUY,SAN SALVADOR DE JUJUY,1,429,711
402,2017,CORDOBA,ALMAFUERTE,LA PAMPA,SANTA ROSA,8,4.322,5.843
403,2017,CORDOBA,ALMAFUERTE,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,1,439,711
404,2017,CORDOBA,ALMAFUERTE,RIO NEGRO,SIERRA GRANDE,2,300,1.440
405,2017,CORDOBA,ALMAFUERTE,LA PAMPA,TREBOLARES,1,102,729
406,2017,CORDOBA,ALMAFUERTE,CHUBUT,TRELEW,3,595,1.537
407,2017,CORDOBA,ALMAFUERTE,LA PAMPA,TRENEL,1,731,1.411
408,2017,CORDOBA,ALMAFUERTE,SANTA FE,VENADO TUERTO,1,502,729
409,2017,CORDOBA,ALMAFUERTE,SAN LUIS,VILLA MERCEDES,8,12.890,8.452
410,2017,CORDOBA,ALMAFUERTE,RIO NEGRO,VILLA REGINA,1,13,708
411,2017,TUCUMAN,ALPACHIRI,TUCUMAN,CONCEPCION,2,367,944
412,2017,TUCUMAN,ALPACHIRI,TUCUMAN,MONTEROS,1,109,560
413,2017,TUCUMAN,ALPACHIRI,TUCUMAN,SAN MIGUEL DE TUCUMAN,1,186,560
414,2017,CORDOBA,ALTA GRACIA,CORDOBA,ALMAFUERTE,1,-,729
415,2017,CORDOBA,ALTA GRACIA,CORDOBA,BELL VILLE,2,829,1.534
416,2017,CORDOBA,ALTA GRACIA,CORDOBA,CANALS,1,-,793
417,2017,CORDOBA,ALTA GRACIA,SANTA FE,CAÑADA DE GOMEZ,1,238,800
418,2017,CORDOBA,ALTA GRACIA,SANTA FE,HUGHES,1,86,793
419,2017,CORDOBA,ALTA GRACIA,CORDOBA,RIO TERCERO,1,-,729
420,2017,CORDOBA,ALTA GRACIA,SANTA FE,ROLDAN,1,382,734
421,2017,CORDOBA,ALTA GRACIA,SANTA FE,ROSARIO,1,415,800
422,2017,CORDOBA,ALTA GRACIA,SANTA FE,VENADO TUERTO,2,763,1.522
423,2017,CORDOBA,ALTA GRACIA,SANTA FE,ZAVALLA,1,382,734
424,2017,SAN LUIS,ALTO PENCOSO,SAN LUIS,BALDE,1,-,99
425,2017,SAN LUIS,ALTO PENCOSO,SAN LUIS,DESAGUADERO,1,32,696
426,2017,SAN LUIS,ALTO PENCOSO,SANTA FE,RUFINO,1,7,99
427,2017,SAN LUIS,ALTO PENCOSO,SAN LUIS,SAN LUIS,3,549,1.618
428,2017,CORDOBA,ALTOS DE CHIPION,SANTA FE,ALDAO,1,8,205
429,2017,CORDOBA,ALTOS DE CHIPION,CORDOBA,BALNEARIA,1,36,205
430,2017,CORDOBA,ALTOS DE CHIPION,SANTA FE,EUSEBIA,1,8,205
431,2017,CORDOBA,ALTOS DE CHIPION,CORDOBA,LA PAQUITA,1,8,205
432,2017,CORDOBA,ALTOS DE CHIPION,CORDOBA,MARULL,1,8,205
433,2017,CORDOBA,ALTOS DE CHIPION,CORDOBA,SEEBER,1,8,205
434,2017,CORDOBA,ALTOS DE CHIPION,SANTA FE,SUNCHALES,1,50,205
435,2017,BUENOS AIRES,AMEGHINO,LA PAMPA,CASTEX,1,258,902
436,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,ESTACION RIVADAVIA,2,-,1.739
437,2017,BUENOS AIRES,AMEGHINO,LA PAMPA,GENERAL PICO,3,2.937,3.034
438,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,GENERAL PINTO,5,-,5.046
439,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,GENERAL VILLEGAS,6,-,5.948
440,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,JUNIN,6,-,5.948
441,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,LA PLATA,1,-,902
442,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,LINCOLN,6,-,5.948
443,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,LUJAN,6,-,5.948
444,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,MORENO,1,-,902
445,2017,BUENOS AIRES,AMEGHINO,BUENOS AIRES,SAN ANDRES DE GILES,5,-,5.046
446,2017,BUENOS AIRES,AMEGHINO,LA PAMPA,SANTA ROSA,1,483,902
447,2017,BUENOS AIRES,AMEGHINO,LA PAMPA,WINIFREDA,1,204,902
448,2017,CHUBUT,AMEGHINO,CHUBUT,RAWSON,1,-,733
449,2017,CHUBUT,AMEGHINO,RIO NEGRO,SAN ANTONIO OESTE,1,60,733
450,2017,CHUBUT,AMEGHINO,RIO NEGRO,SAN JAVIER,1,10,733
451,2017,CHUBUT,AMEGHINO,RIO NEGRO,SIERRA GRANDE,1,52,733
452,2017,CHUBUT,AMEGHINO,CHUBUT,TRELEW,1,-,733
453,2017,CHUBUT,AMEGHINO,RIO NEGRO,VIEDMA,1,97,733
454,2017,SANTA FE,AMSTRONG,SANTA FE,CAÑADA DE GOMEZ,11,3.681,11.672
455,2017,SANTA FE,AMSTRONG,SANTA FE,CARCARAÑA,4,-,3.309
456,2017,SANTA FE,AMSTRONG,SANTA FE,CORREA,2,-,1.350
457,2017,SANTA FE,AMSTRONG,SANTA FE,ROLDAN,2,-,1.350
458,2017,SANTA FE,AMSTRONG,SANTA FE,ROSARIO,9,6.421,10.322
459,2017,SANTA FE,AMSTRONG,SANTA FE,TORTUGAS,7,1.759,8.726
460,2017,CATAMARCA,ANDALGALA,TUCUMAN,ALPACHIRI,2,252,944
461,2017,CATAMARCA,ANDALGALA,LA RIOJA,BAZAN,1,387,554
462,2017,CATAMARCA,ANDALGALA,TUCUMAN,CONCEPCION,2,1.792,944
463,2017,CATAMARCA,ANDALGALA,LA RIOJA,LA RIOJA,1,3.783,554
464,2017,CATAMARCA,ANDALGALA,TUCUMAN,MONTEROS,1,533,560
465,2017,CATAMARCA,ANDALGALA,TUCUMAN,SAN MIGUEL DE TUCUMAN,1,908,560
466,2017,SANTA FE,ANGELICA,TUCUMAN,AGUILARES,2,54,4.380
467,2017,SANTA FE,ANGELICA,TUCUMAN,ALBERDI,3,67,5.124
468,2017,SANTA FE,ANGELICA,SANTA FE,ARRUFO,3,-,5.124
469,2017,SANTA FE,ANGELICA,SANTA FE,CERES,3,-,5.124
470,2017,SANTA FE,ANGELICA,SANTIAGO DEL ESTERO,COLONIA DORA,3,55,5.124
471,2017,SANTA FE,ANGELICA,SANTA FE,ESPERANZA,1,-,729
472,2017,SANTA FE,ANGELICA,TUCUMAN,FAMAILLA,2,59,4.380
473,2017,SANTA FE,ANGELICA,SANTIAGO DEL ESTERO,FERNANDEZ,3,64,5.124
474,2017,SANTA FE,ANGELICA,SANTIAGO DEL ESTERO,GARZA,3,46,5.124
475,2017,SANTA FE,ANGELICA,SANTIAGO DEL ESTERO,HERRERA,1,3,744
476,2017,SANTA FE,ANGELICA,SANTIAGO DEL ESTERO,LA BANDA,3,108,5.124
477,2017,SANTA FE,ANGELICA,TUCUMAN,MONTEROS,3,92,5.124
478,2017,SANTA FE,ANGELICA,SANTIAGO DEL ESTERO,PINTO,1,11,744
479,2017,SANTA FE,ANGELICA,SANTA FE,RAFAELA,4,-,5.853
480,2017,SANTA FE,ANGELICA,SANTA FE,ROSARIO,1,246,831
481,2017,SANTA FE,ANGELICA,SANTA FE,SAN GENARO,1,-,744
482,2017,SANTA FE,ANGELICA,TUCUMAN,SAN MIGUEL DE TUCUMAN,3,157,5.124
483,2017,SANTA FE,ANGELICA,SANTA FE,SANTA FE,4,77,3.914
484,2017,SANTA FE,ANGELICA,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,3,144,5.124
485,2017,SANTA FE,ANGELICA,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,3,89,5.124
486,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,ALLEN,3,83,2.550
487,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,CERVANTES,2,35,2.022
488,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,CHELFORO,3,13,2.550
489,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,CHIMPAY,2,41,2.022
490,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,CHOELE CHOEL,3,77,2.550
491,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,CIPOLETTI,3,100,2.550
492,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,DARWIN,2,9,2.022
493,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,GENERAL ROCA,3,112,2.550
494,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,INGENIERO LUIS A. HUERGO,2,39,2.022
495,2017,LA PAMPA,ANZOATEGUI,LA PAMPA,LA ADELA,2,-,2.022
496,2017,LA PAMPA,ANZOATEGUI,NEUQUEN,NEUQUEN,3,140,2.550
497,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,RIO COLORADO,3,86,2.550
498,2017,LA PAMPA,ANZOATEGUI,RIO NEGRO,VILLA REGINA,3,92,2.550
499,2017,SANTIAGO DEL ESTERO,AÑATUYA,TUCUMAN,ALBERDI,1,114,744
500,2017,SANTIAGO DEL ESTERO,AÑATUYA,SANTIAGO DEL ESTERO,BELTRAN,1,-,742
501,2017,SANTIAGO DEL ESTERO,AÑATUYA,TUCUMAN,CONCEPCION,1,166,744
502,2017,SANTIAGO DEL ESTERO,AÑATUYA,TUCUMAN,FAMAILLA,1,125,744
503,2017,SANTIAGO DEL ESTERO,AÑATUYA,SANTIAGO DEL ESTERO,FERNANDEZ,2,-,1.106
504,2017,SANTIAGO DEL ESTERO,AÑATUYA,SANTIAGO DEL ESTERO,GARZA,2,180,3.720
505,2017,SANTIAGO DEL ESTERO,AÑATUYA,TUCUMAN,MONTEROS,1,155,744
506,2017,SANTIAGO DEL ESTERO,AÑATUYA,SANTIAGO DEL ESTERO,QUIMILI,7,294,3.499
507,2017,SANTIAGO DEL ESTERO,AÑATUYA,TUCUMAN,SAN MIGUEL DE TUCUMAN,5,2.105,5.540
508,2017,SANTIAGO DEL ESTERO,AÑATUYA,SANTIAGO DEL ESTERO,SELVA,3,676,4.431
509,2017,SANTIAGO DEL ESTERO,AÑATUYA,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,5,649,5.540
510,2017,BUENOS AIRES,APARICIO,BUENOS AIRES,ABBOTT,2,15,2.108
511,2017,BUENOS AIRES,APARICIO,BUENOS AIRES,CORONEL DORREGO,2,93,2.108
512,2017,BUENOS AIRES,APARICIO,BUENOS AIRES,LAS FLORES,2,96,2.108
513,2017,BUENOS AIRES,APARICIO,BUENOS AIRES,SAN MIGUEL DEL MONTE,2,93,2.108
514,2017,BUENOS AIRES,APARICIO,BUENOS AIRES,TRES ARROYOS,2,110,2.108
515,2017,SALTA,APOLINARIO SARAVIA,SANTIAGO DEL ESTERO,AÑATUYA,1,53,776
516,2017,SALTA,APOLINARIO SARAVIA,SANTA FE,CERES,1,57,776
517,2017,SALTA,APOLINARIO SARAVIA,SANTIAGO DEL ESTERO,COLONIA DORA,1,36,776
518,2017,SALTA,APOLINARIO SARAVIA,SALTA,EMBARCACION,1,51,776
519,2017,SALTA,APOLINARIO SARAVIA,SALTA,JOAQUIN V. GONZALEZ,2,255,992
520,2017,SALTA,APOLINARIO SARAVIA,SALTA,LAS LAJITAS,2,186,992
521,2017,SALTA,APOLINARIO SARAVIA,SALTA,METAN,1,218,216
522,2017,SALTA,APOLINARIO SARAVIA,SANTIAGO DEL ESTERO,MONTE QUEMADO,1,49,776
523,2017,SALTA,APOLINARIO SARAVIA,SANTIAGO DEL ESTERO,PAMPA DE LOS GUANACOS,1,41,776
524,2017,SALTA,APOLINARIO SARAVIA,SALTA,PICHANAL,2,255,992
525,2017,SALTA,APOLINARIO SARAVIA,SALTA,PROFESOR SALVADOR MAZZA,1,51,776
526,2017,SALTA,APOLINARIO SARAVIA,SANTIAGO DEL ESTERO,QUIMILI,1,47,776
527,2017,SALTA,APOLINARIO SARAVIA,SANTA FE,RAFAELA,1,81,776
528,2017,SALTA,APOLINARIO SARAVIA,SANTA FE,ROSARIO,1,109,776
529,2017,SALTA,APOLINARIO SARAVIA,SALTA,ROSARIO DE LA FRONTERA,1,202,216
530,2017,SALTA,APOLINARIO SARAVIA,TUCUMAN,SAN MIGUEL DE TUCUMAN,1,397,216
531,2017,SALTA,APOLINARIO SARAVIA,SALTA,SAN RAMON DE LA NUEVA ORAN,2,343,992
532,2017,SALTA,APOLINARIO SARAVIA,SALTA,TARTAGAL,1,67,776
533,2017,MISIONES,APOSTOLES,SANTA FE,ANGELICA,2,44,2.323
534,2017,MISIONES,APOSTOLES,MISIONES,CAMPO GRANDE,1,-,727
535,2017,MISIONES,APOSTOLES,MISIONES,CATARATAS DEL IGUAZU,2,351,3.105
536,2017,MISIONES,APOSTOLES,MISIONES,COLONIA ANDRESITO,1,-,875
537,2017,MISIONES,APOSTOLES,MISIONES,ELDORADO,5,375,6.100
538,2017,MISIONES,APOSTOLES,MISIONES,ESPERANZA,2,155,2.257
539,2017,MISIONES,APOSTOLES,MISIONES,JARDIN AMERICA,3,315,3.849
540,2017,MISIONES,APOSTOLES,MISIONES,MONTECARLO,4,266,5.349
541,2017,MISIONES,APOSTOLES,MISIONES,OBERA,1,127,1.453
542,2017,MISIONES,APOSTOLES,MISIONES,POSADAS,14,27.297,12.486
543,2017,MISIONES,APOSTOLES,MISIONES,PUERTO IGUAZU,5,351,6.100
544,2017,MISIONES,APOSTOLES,MISIONES,PUERTO RICO,4,315,4.600
545,2017,MISIONES,APOSTOLES,SANTA FE,ROSARIO,2,875,1.089
546,2017,MISIONES,APOSTOLES,MISIONES,SAN ANTONIO,1,-,875
547,2017,MISIONES,APOSTOLES,MISIONES,SAN IGNACIO,4,279,4.600
548,2017,MISIONES,APOSTOLES,MISIONES,SAN JOSE,12,11.672,11.670
549,2017,MISIONES,APOSTOLES,MISIONES,SAN PEDRO,1,-,875
550,2017,MISIONES,APOSTOLES,MISIONES,SAN VICENTE,2,-,1.602
551,2017,MISIONES,APOSTOLES,MISIONES,SANTA ANA,1,59,1.453
552,2017,MISIONES,APOSTOLES,SANTA FE,SANTA FE,3,698,2.681
553,2017,MISIONES,APOSTOLES,MISIONES,WANDA,1,-,744
554,2017,ENTRE RIOS,ARANGUREN,ENTRE RIOS,BASAVILBASO,1,153,1.424
555,2017,ENTRE RIOS,ARANGUREN,ENTRE RIOS,CRESPO,1,173,1.424
556,2017,ENTRE RIOS,ARANGUREN,ENTRE RIOS,NOGOYA,1,166,1.424
557,2017,ENTRE RIOS,ARANGUREN,ENTRE RIOS,PARANA,1,319,1.424
558,2017,ENTRE RIOS,ARANGUREN,ENTRE RIOS,ROSARIO DEL TALA,1,160,1.424
559,2017,SANTA FE,AREQUITO,SANTA FE,ARTEAGA,4,1.856,4.572
560,2017,SANTA FE,AREQUITO,SANTA FE,CASILDA,4,3.192,4.572
561,2017,SANTA FE,AREQUITO,SANTA FE,LOS MOLINOS,4,464,4.572
562,2017,SANTA FE,AREQUITO,SANTA FE,LOS NOGALES,3,350,3.516
563,2017,SANTA FE,AREQUITO,SANTA FE,PEREZ,3,2.754,3.888
564,2017,SANTA FE,AREQUITO,SANTA FE,PUJATO,3,1.616,3.888
565,2017,SANTA FE,AREQUITO,SANTA FE,ROSARIO,3,5.132,3.888
566,2017,SANTA FE,AREQUITO,SANTA FE,SAN JOSE DE LA ESQUINA,4,1.958,4.572
567,2017,SANTA FE,AREQUITO,SANTA FE,ZAVALLA,3,2.087,3.888
568,2017,CORDOBA,ARIAS,CORDOBA,ACHIRAS,1,-,736
569,2017,CORDOBA,ARIAS,CORDOBA,ALTA GRACIA,1,-,793
570,2017,CORDOBA,ARIAS,CORDOBA,BERROTARAN,1,-,793
571,2017,CORDOBA,ARIAS,CORDOBA,CANALS,7,144,6.439
572,2017,CORDOBA,ARIAS,SANTA FE,CASILDA,3,5.374,2.268
573,2017,CORDOBA,ARIAS,CORDOBA,CAVANAGH,1,207,708
574,2017,CORDOBA,ARIAS,SAN LUIS,CONCARAN,1,130,736
575,2017,CORDOBA,ARIAS,MENDOZA,DESAGUADERO,2,27,1.296
576,2017,CORDOBA,ARIAS,CORDOBA,ELENA,1,-,793
577,2017,CORDOBA,ARIAS,SANTA FE,FIRMAT,3,5.031,2.268
578,2017,CORDOBA,ARIAS,CORDOBA,GUATIMOZIN,1,874,708
579,2017,CORDOBA,ARIAS,SANTA FE,HUGHES,6,432,5.819
580,2017,CORDOBA,ARIAS,MENDOZA,LA PAZ,2,124,1.296
581,2017,CORDOBA,ARIAS,SAN LUIS,LA TOMA,1,124,736
582,2017,CORDOBA,ARIAS,MENDOZA,MENDOZA,2,314,1.296
583,2017,CORDOBA,ARIAS,SAN LUIS,MERLO,2,323,3.484
584,2017,CORDOBA,ARIAS,CORDOBA,MINA CLAVERO,1,-,736
585,2017,CORDOBA,ARIAS,SAN LUIS,NASCHEL,1,112,736
586,2017,CORDOBA,ARIAS,CORDOBA,RIO CUARTO,8,4.355,7.519
587,2017,CORDOBA,ARIAS,SANTA FE,ROSARIO,3,9.374,2.268
588,2017,CORDOBA,ARIAS,CORDOBA,SAMPACHO,3,157,1.542
589,2017,CORDOBA,ARIAS,SAN LUIS,SAN LUIS,3,307,1.542
590,2017,CORDOBA,ARIAS,MENDOZA,SAN MARTIN,2,207,1.296
591,2017,CORDOBA,ARIAS,SAN LUIS,TILISARAO,1,137,736
592,2017,CORDOBA,ARIAS,SANTA FE,VENADO TUERTO,10,7.572,8.707
593,2017,CORDOBA,ARIAS,CORDOBA,VILLA CURA BROCHERO,1,-,2.748
594,2017,CORDOBA,ARIAS,SAN LUIS,VILLA DEL CARMEN,1,35,2.748
595,2017,CORDOBA,ARIAS,SAN LUIS,VILLA LARCA,1,35,2.748
596,2017,CORDOBA,ARIAS,SAN LUIS,VILLA MERCEDES,3,261,1.542
